trailID,trailName,length,elevation_feet,difficulty,routeType,reviews,parkID
10288911,Dewey Point Trail,7563.898,154.8384,3,out and back,9,9
10259682,Mariposa Grove to Wawona Lodge,17863.674,675.7416,3,out and back,8,9
10290539,"Snow Creek Falls, Tenaya Lake, Yosemite Valley via JMT",40394.434,1997.964,7,loop,5,9
10001110,Mono Meadow Trail,9334.172,376.7328,3,out and back,18,9
10032037,Lookout Point Trail,4345.218,164.8968,3,out and back,11,9
10326312,"Porcupine Creek to Indian Rock, North Dome, and Columbia Rock via Tioga Pass Road",20438.618,587.9592,5,point to point,8,9
10314256,"Upper Yosemite Falls, North Dome, Indian Rock, Snow Creek",27036.912,1702.9176,7,point to point,13,9
10269533,Young Lakes via Dog Lake Trail,22208.892,858.9264,5,out and back,7,9
10289662,John Muir Trail: Tuolume Meadows to Donohue Pass,21404.222,833.9328,5,point to point,10,9
10257674,Mono and Parker Pass Trail to Spillway Lake,13196.588,328.8792,3,out and back,11,9
10259020,North Rim Trail,43130.312,2077.8216,5,point to point,8,9
10292318,Cathedral Lakes Trailhead to Yosemite Valley via Half Dome,52947.286,1858.9752,5,point to point,7,9
10021822,Harden Lake Trail,8529.502,147.828,3,out and back,4,9
10265884,John Muir Trail: Yosemite Valley to Tenaya Lake,22047.958,1782.7752,7,point to point,4,9
10259119,Jack Main Canyon and Tilden Lake Trail,66143.874,2454.8592,5,loop,7,9
10259104,Buena Vista Crest Trail to Royal Arch Lake,48280.2,1241.7552,3,loop,5,9
10019019,Koip Peak Trail,26232.242,1241.7552,5,out and back,5,9
10038352,Ottoway Lakes Trail,47636.464,1532.8392,3,out and back,6,9
10299877,Old Big Oak Flat to Yosemite Falls,26393.176,1314.9072,3,point to point,9,9
10354077,Tuolumne Meadows lodge to Vogelsang Camp,11587.248,471.8304,3,point to point,12,9
10019002,Laurel Lake Trail,24783.836,1054.9128,5,out and back,10,9
10259018,Tioga Road to Yosemite Falls and Eagle Peak,26715.044,552.9072,3,out and back,4,9
10257677,Smith Peak Trail,19473.014,1063.752,5,out and back,6,9
10301041,Tioga Pass Road to Yosemite Valley,13196.588,236.8296,3,point to point,4,9
10314258,"Mirror Lake, Valley Loop Trail",16576.202,202.9968,3,loop,8,9
10301523,Dog Lake Trail and Lambert Dome Trail Loop,7402.964,205.74,3,loop,6,9
10264117,Lower Gaylor Lake Trail,7242.03,257.8608,1,out and back,8,9
10273332,Chain Lakes Trail from Clark Range Trailhead,16898.07,524.8656,3,out and back,9,9
10369329,Cathedral Peak: Climber's Approach,9334.172,577.9008,5,out and back,10,9
10041359,O'Shaughnessy Dam to Tuolumne River,3862.416,112.776,1,out and back,8,9
10333949,Tuolumne Meadows to Tenaya Lake via Pacific Crest and Glen Aulin Trails,19151.146,364.8456,3,point to point,6,9
10270224,Tuolumne Meadow to White Wolf via Pacific Crest Trail,43934.982,1508.76,5,point to point,8,9
10319722,Snow Creek Trail to Yosemite Falls Trail via North Dome,30255.592,1647.7488,5,point to point,6,9
10257650,Old Big Oak Flat Road,11426.314,542.8488,3,out and back,9,9
10037283,Foresta Falls Trail,2574.944,96.9264,1,out and back,8,9
10322676,Chilnualna Falls Extended Loop,22208.892,1211.8848,5,loop,5,9
10368984,Young Lakes and Mount Conness Summit,30255.592,1649.8824,5,out and back,12,9
10323769,"Happy Isles, Vernall Falls, Half Dome, Tenaya Lake, and Mirror Lakes Loop",48602.068,2870.9112,5,loop,5,9
10313020,Dog Dome and Dog Lake,4828.02,195.9864,1,out and back,2,9
10454609,"Buena Vista, Royal Arch, and Crescent Lakes Loop",42647.51,1797.7104,5,loop,11,9
10348128,"Merced Lake to Half Dome Loop via John Muir, Pack and Cloud Rest Trails",55844.098,2670.9624,5,loop,2,9
10316154,Mammoth Peak,9334.172,869.8992,5,out and back,3,9
10350195,John Muir to Clouds Rest to Mist Trail,39911.632,1141.7808,3,point to point,3,9
10320138,Lake Eleanor Hike,8851.37,197.8152,3,out and back,4,9
10257654,White Wolf to Pate Valley Trail,12391.918,373.9896,3,loop,2,9
10259114,Matterhorn Canyon and the Sawtooth Range Trail,57936.24,2512.7712,5,point to point,1,9
10271700,Tenaya Lake to May Lake to Mount Hoffman,21565.156,904.9512,5,loop,1,9
10259115,Benson Pass - Northeast Yosemite Grand Tour,86743.426,3344.8752,5,loop,2,9
10419777,John Muir Trail: Tenaya Lake to Reds Meadow,91893.314,3504.8952,3,point to point,6,9
10312628,Echo Ridge & Echo Peaks,13196.588,823.8744,3,out and back,2,9
10267412,John Muir Trail: Cathedral Lakes Trail to Clouds Rest,24783.836,1121.9688,3,point to point,0,9
10506284,Tenaya Lake Trail,4667.086,29.8704,3,loop,3,9
10270902,Yosemite to Agnew Meadows,100100.948,4003.8528,3,point to point,2,9
10334875,Parker Pass to Lyell Canyon,57775.306,1784.9088,5,point to point,5,9
10027507,Cathedral Peak: Southeast Buttress,52947.286,4561.9416,3,out and back,2,9
10259022,Merced Lake High Sierra Camp Trail,39911.632,1270.7112,5,loop,0,9
10309880,"Tuolome, Sunrise and Merced Lakes, and Vogelslang Loop",58097.174,1804.7208,3,loop,1,9
10300210,Taft Point via Four Mile Trail,23013.562,1471.8792,5,loop,1,9
10035715,Gin Flat Loop,7402.964,241.7064,3,loop,1,9
10336696,Crescent Lake to Buena Vista Lake,8368.568,350.8248,3,point to point,3,9
10257651,Tamarack Creek Trail,7885.766,143.8656,3,out and back,0,9
10356648,Young Lakes Trail,21726.09,585.8256,3,out and back,7,9
10033123,Ireland Lake Trail,30577.46,729.996,3,out and back,2,9
10273218,Yosemite Valley East Loop,65982.94,3649.98,7,loop,0,9
10027515,Walker Lake Trail,25910.374,1215.8472,3,out and back,0,9
10264127,Sugar Pine Grove Trail,8690.436,129.8448,1,out and back,1,9
10312153,Tuolumne Meadows to Vogelsang Pass,33313.338,984.8088,5,out and back,1,9
10002139,John Muir Trail From Tioga Pass Road to the Merced River,26393.176,635.8128,5,point to point,1,9
10420957,Hetch Hechy Reservoir to Sierra Crest Backpacking Loop,142426.59,5573.8776,7,loop,1,9
10294566,Yosemite High Country Open Loop,68557.884,2681.9352,5,point to point,0,9
10040302,Clark Range Viewpoint,4667.086,66.7512,3,out and back,2,9
10264130,Westfall Meadows Trail,5310.822,97.8408,1,out and back,1,9
10291229,Tamarack Flat to Yosemite Valley,25749.44,1084.7832,7,point to point,2,9
10259085,McCabe Lakes Trail,47958.332,1737.9696,3,out and back,0,9
10341188,Wowona to Half Dome to Yosemite Valley,51820.748,2477.7192,5,point to point,2,9
10336074,Vogelsang Basin Loop via John Muir Trail,67592.28,2094.8904,3,loop,1,9
10320139,Lake Eleanor to Laurel Lake,29772.79,979.932,5,out and back,0,9
10264120,Yosemite Creek Trail to Yosemite Creek Campground,5632.69,97.8408,3,out and back,1,9
10264122,Cascade Creek from Tamarack Campground Trail,7081.096,236.8296,3,out and back,2,9
10259106,Merced River High Trail,75156.178,2644.7496,5,loop,0,9
10257652,South Fork of the Tuolumne Trail,5149.888,191.7192,3,out and back,1,9
10308381,Pohono Trail via McGurk Meadow Trail,24783.836,1265.8344,3,out and back,2,9
10293872,White Wolf to Upper Yosemite Falls to Yosemite Valley Lodge,22530.76,306.9336,5,point to point,1,9
10335544,White Mountain via Sawmill Walk-in Campground,10621.644,606.8568,5,out and back,1,9
10257653,Aspen Valley Trail,20921.42,1175.9184,5,point to point,0,9
10257658,White Wolf to Smith Meadow Trail,25588.506,682.752,3,out and back,0,9
10257676,Mather Ranger Station to Smith Meadow Trail,28002.516,938.784,3,out and back,2,9
10336695,Crescent Lake from Chilnualna Falls Trailhead,30094.658,1401.7752,5,out and back,1,9
10327774,Tamarack Creek to El Capitan,17541.806,691.896,5,point to point,0,9
10351113,Big Oak Flat Road to Tuloumne Meadows,84007.548,5156.9112,7,point to point,1,9
10257657,White Wolf to Aspen Valley Trail,29933.724,638.8608,3,out and back,1,9
10331143,Miguel Meadow to Lake Eleanor to Laurel Lake Loop,40233.5,1414.8816,3,loop,0,9
10369012,Grand Canyon of the Tuolumne and Rogers Lake,66626.676,3213.8112,5,out and back,0,9
10480470,Tamarack Flat to Eagle Peak,32347.734,1463.9544,7,out and back,0,9
10327394,Hetch Hetchy to Yosemite Valley,91249.578,3039.7704,5,out and back,0,9
10290223,Silver Lake to Yosemite Village,84812.218,2709.9768,7,point to point,0,9
10297082,May Lake Camp to Yosemite Valley,45544.322,1969.9224,5,point to point,0,9
10039797,Poopenaut Valley Trail,3379.614,379.7808,5,out and back,4,9
10383306,Mt. Lyell Base via John Muir and Rush Creek Trail,46831.794,1924.812,7,out and back,1,9
10523443,Lake Eleanor Campground,7724.832,231.9528,3,out and back,1,9
10428358,White Wolf to Piute Creek and the Grand Canyon of the Tuolumne River,35888.282,1422.8064,5,out and back,2,9
10257656,White Wolf to Aspen Valley Trail,17059.004,446.8368,3,out and back,0,9
10522184,Diving Board,20116.75,1241.7552,7,out and back,1,9
10527108,"Snow Creek, May Lake and Clouds Rest Loop",53912.89,2577.9984,5,loop,0,9
10501331,John Muir Trail,339570.74,13165.836,3,point to point,0,9
10497238,"North Dome, Tenaya Lake, Half Dome and Happy Isles via Snow Creek and John Muir Trail",93019.852,4835.9568,7,point to point,0,9
10483879,Alger Lakes via Mono Pass and Parker Pass Trails,36210.15,1527.9624,5,out and back,1,9
10541335,Bridalveil Creek Campground to Ostrander Lake Loop,34761.744,1123.7976,3,loop,0,9
10545116,Tenaya Lake to Half Dome Loop,36853.886,2124.7608,5,loop,3,9
10026952,Moro Rock Trail,643.736,56.9976,3,out and back,701,10
10026962,Tokopah Falls via Tokopah Valley Trail,6437.36,194.7672,3,out and back,496,10
10006090,"Heather Lake, Emerald Lake, and Pear Lake Trail via Watchtower and Pear Lake Trails",18990.212,887.8824,5,out and back,315,10
10235992,General Sherman Tree Trail,1287.472,46.9392,1,out and back,442,10
10027546,Marble Falls Trail,11909.116,495.9096,3,out and back,381,10
10031456,Congress Trail,5149.888,151.7904,1,loop,316,10
10040340,Alta Peak Trail,23979.166,1238.7072,7,out and back,162,10
10259802,Mineral King to Eagle Lake Trail,10460.71,674.8272,3,out and back,127,10
10235993,Big Trees Trail,2092.142,36.8808,1,loop,109,10
10026955,Giant Forest Loop Trail,11265.38,390.7536,1,loop,87,10
10242664,Crystal Cave Trail,1287.472,88.6968,3,out and back,87,10
10036246,Heather Lake via Watchtower Trail,13035.654,643.7376,3,out and back,141,10
10007086,High Sierra Trail: Crescent Meadow to Whitney Portal,94951.06,4716.78,5,point to point,81,10
10004744,Twin Lakes Trail,21082.354,986.9424,5,out and back,105,10
10026957,Crescent and Log Meadows Trail,2896.812,62.7888,1,loop,118,10
10034225,Mineral King to Little Five Lakes Trail,44578.718,2858.7192,5,loop,55,10
10027540,Big Baldy Ridge Trail,8851.37,423.9768,3,loop,110,10
10036262,Mount Langley,33796.14,1349.9592,5,out and back,111,10
10016234,Little Baldy Trail,5310.822,241.7064,3,out and back,135,10
10259118,Hanging Rock Trail,804.67,33.8328,1,out and back,38,10
10037318,High Sierra Trail to Hamilton Lakes,46027.124,2118.9696,5,out and back,25,10
10026944,Muir Grove Trail,5954.558,173.736,3,out and back,84,10
10037326,Monarch Lakes Trail,13518.456,807.72,5,out and back,51,10
10260515,Sawtooth Pass Trail,20438.618,1314.9072,5,out and back,34,10
10279543,Eagle View Trail,2414.01,85.9536,3,out and back,54,10
10036243,Ladybug Camp Trail,11587.248,594.9696,3,out and back,82,10
10031465,Franklin Lakes Trail,18024.608,1053.9984,5,out and back,35,10
10280627,Tharp's Log Trail,3379.614,65.8368,3,out and back,45,10
10026950,Lodgepole and Willow Meadow,5471.756,178.9176,1,out and back,25,10
10268965,Nine Lakes Basin Loop Trail,91732.38,4140.708,5,loop,9,10
10233574,Bearpaw Meadow to Redwood Meadow Trail,33474.272,1625.8032,3,out and back,15,10
10036242,Sunset Rock,3218.68,55.7784,1,out and back,40,10
10031458,Paradise Creek Trail,8851.37,306.9336,1,out and back,49,10
10032088,Crystal Lake via Sawtooth Pass Trail,14162.192,1042.7208,5,out and back,21,10
10041388,Ranger Lake,34922.678,1556.9184,3,out and back,18,10
10291166,Mineral King Loop,60350.25,3397.9104,5,loop,13,10
10040347,Bearpaw Meadow to Hamilton Lake Trail,47636.464,3052.8768,3,out and back,6,10
10288963,Crescent Meadow Loop Trail,2735.878,47.8536,1,loop,23,10
10005121,Potwisha Campground Trail,2896.812,48.768,1,loop,30,10
10027557,First Mosquito Lake Trail,10299.776,603.8088,5,out and back,31,10
10031454,Middle Fork Kaweah Falls from Hospital Rock,14644.994,599.8464,5,out and back,21,10
10290424,Mineral King: Black Rock Pass Loop,46831.794,2950.7688,5,loop,8,10
10031490,Horseshoe Meadow Trail,114102.206,3932.8344,5,loop,5,10
10029818,White Chief Canyon Trail,11426.314,679.704,5,out and back,20,10
10292110,Horseshoe Meadows to Mount Whitney and Whitney Portal Trailhead via New Army Pass,60511.184,2644.7496,5,point to point,18,10
10029806,Sugar Pine Trail,6598.294,141.732,1,loop,12,10
10027548,Bear Hill Trail,3057.746,97.8408,1,loop,12,10
10011681,Sawtooth Pass Trail to Columbine Lake,20760.486,1431.9504,5,out and back,6,10
10033146,Garfield Grove Trail,21887.024,1529.7912,5,out and back,18,10
10036245,Lookout Peak Hike,1609.34,146.9136,3,out and back,4,10
10295748,Alder Creek Falls,2574.944,50.9016,1,out and back,11,10
10010668,Timber Gap Trail,15771.532,1252.728,5,out and back,9,10
10029817,Cold Springs Nature Trail,3701.482,138.9888,1,out and back,9,10
10035755,Paradise Ridge Trail,9656.04,584.9112,3,out and back,16,10
10009688,Evelyn Lake Trail,38463.226,1692.8592,5,out and back,6,10
10262809,Deadman Canyon Backpack Trip,78535.792,3885.8952,7,loop,4,10
10269520,Middle Fork Kaweah Trail,39750.698,1718.7672,5,out and back,6,10
10253849,Hospital Rock to Potwisha Trail,7563.898,294.7416,1,out and back,12,10
10312633,Eagle and Mosquito Lakes,14484.06,921.7152,5,out and back,6,10
10026953,Bobcat Point Loop,2092.142,78.9432,1,loop,7,10
10019022,Kings River Trail,6115.492,97.8408,1,out and back,6,10
10290290,Dorst / Lost Grove Trail,7081.096,274.9296,3,out and back,7,10
10328718,Kearsarge Pass Trail to John Muir Trail Loop,68236.016,3702.7104,5,loop,7,10
10035738,Delilah Fire Lookout OHV Trail,27519.714,743.712,1,out and back,6,10
10268367,Shepherd Saddle Road,21404.222,806.8056,3,out and back,14,10
10029823,Chihuahua Mine,11426.314,789.7368,5,out and back,3,10
10112030,High Sierra Trail: Ninemile Creek to Bearpaw Meadow,32991.47,1322.832,5,out and back,3,10
10037317,Huckleberry Meadow Trail,8368.568,233.7816,1,out and back,2,10
10359192,General Sherman via Lodgepole,9012.304,271.8816,3,out and back,12,10
10309528,Mount Whitney via Cottonwood Lakes,91893.314,4069.9944,5,out and back,5,10
10040336,Upper Colony Mill Trail,7563.898,350.8248,3,loop,7,10
10335590,Bear Hill Trail to Moro Rock Trail Loop,13035.654,344.7288,1,loop,8,10
10484544,Circle Meadows via Congress Trail,6759.228,194.7672,1,loop,9,10
10033164,Nine Lake Basin,55522.23,2836.7736,5,out and back,1,10
10032078,Cahoon Rock from South Fork Campground,45544.322,2219.8584,5,out and back,2,10
10467877,Emerald Lake,16576.202,782.7264,3,out and back,3,10
10272277,Sawtooth Pass to Timber Gap Trail,44578.718,2829.7632,5,loop,0,10
10343125,High Sierra Trail to Lakes Trail,17702.74,913.7904,3,point to point,2,10
10262825,Kaweah River Trail,35888.282,1725.7776,7,out and back,0,10
10319970,Cabin Creek Trail,4023.35,119.7864,3,loop,1,10
10032086,Pinto Lake Trail,24140.1,1753.8192,5,out and back,1,10
10262823,Crescent Meadow to Tamarack Lake,46188.058,2685.8976,5,out and back,0,10
10267055,Bearpaw Meadow Via Paradise Ridge Trail,42647.51,2570.988,3,out and back,0,10
10528381,Generals Highway Scenic Drive,73707.772,2566.7208,1,point to point,3,10
10344453,Tharp's Log and Huckleberry Trail Loop,3540.548,71.9328,1,loop,2,10
10314387,Onion Valley to Horseshoe Meadows,107182.044,5020.9704,5,point to point,0,10
10042325,Paradise Peak,15127.796,918.972,5,out and back,0,10
10332210,Huckleberry Trail to Alta Trail Loop,7081.096,252.984,3,loop,1,10
10372809,"Trans Sierra Trip: Colby Pass Trail, High Sierra Trail, John Muir Trail, Mount Whitney, PCT",120539.566,5409.8952,7,point to point,1,10
10310060,Mount Whitney from Cottonwood Lakes Walk in Campground,47475.53,2806.9032,5,point to point,0,10
10011170,Ryan Mountain Trail,4828.02,325.8312,3,out and back,917,11
10031888,Barker Dam Nature Trail,2896.812,19.812,1,out and back,480,11
10035554,Hidden Valley Nature Trail,1609.34,34.7472,1,loop,500,11
10003872,Lost Palms Oasis,11587.248,312.7248,3,out and back,295,11
10019827,Arch Rock Nature Trail,1126.538,7.9248,1,out and back,251,11
10034036,Fortynine Palms Oasis Trail,4506.152,188.976,3,out and back,381,11
10031887,Lost Horse Mine Loop Trail,11104.446,277.9776,3,loop,358,11
10023775,Skull Rock Nature Trail,2735.878,48.768,1,loop,231,11
10235899,Cholla Cactus Garden Nature Trail,321.868,1.8288,1,loop,217,11
10031884,Willow Hole Trail,10943.512,74.9808,3,out and back,205,11
10028494,Mastodon Peak Loop Trail,3862.416,111.8616,1,loop,160,11
10252968,Split Rock Loop Trail,3057.746,76.8096,1,loop,198,11
10111890,Black Rock Canyon to Panorama Loop Trail,10299.776,363.9312,3,loop,175,11
10136861,Boy Scout Trail To Willow Hole Extended Route,28324.384,504.7488,3,out and back,104,11
10269473,The Maze Loop,7563.898,109.728,3,loop,99,11
10036072,Wall Street Mill Trail,3862.416,26.8224,1,out and back,110,11
10015707,Black Rock Canyon Trail to Warren Peak,8046.7,311.8104,5,out and back,76,11
10021742,Keys View Loop to Inspiration Point Trail,1931.208,152.7048,1,loop,53,11
10257832,North View and Maze Trails,9495.106,208.788,3,loop,81,11
10029616,Berdoo Canyon,39106.962,410.8704,3,point to point,102,11
10005777,High View Nature Trail,2092.142,97.8408,3,loop,92,11
10028484,Joshua Tree National Park Geology OHV Tour Road,27519.714,482.8032,3,loop,49,11
10031892,Desert Queen Mine and Eagle Cliff Boulder House,5471.756,176.784,1,loop,48,11
10027342,Cap Rock and Gram Parsons Nature Trail,1126.538,11.8872,1,loop,50,11
10017321,Indian Cove Campground Trail,965.604,15.8496,1,loop,55,11
10282040,Hall of Horrors,965.604,7.9248,1,loop,56,11
10026002,Old Dale Road,42325.642,654.7104,5,point to point,49,11
10304683,Joshua Tree Boy Scout Trail,12552.852,52.7304,3,point to point,70,11
10269475,Eagle Cliff Mine,3701.482,176.784,3,out and back,48,11
10034024,Black Rock Canyon Trail,4828.02,121.92,3,out and back,35,11
10253165,Ryan Ranch Trail,2414.01,40.8432,1,loop,32,11
10252471,West Side Loop Trail,7081.096,238.9632,3,loop,57,11
10259009,Cottonwood Spring Nature Trail,2414.01,54.864,1,loop,21,11
10261858,Joshua Tree Peak Trail,4828.02,310.896,5,loop,17,11
10270718,Garrett's Arch,7242.03,72.8472,3,loop,27,11
10036080,Pinkham Canyon OHV Road,30577.46,99.9744,3,point to point,40,11
10284103,Pine City Trail,6598.294,51.816,3,out and back,44,11
10267424,Contact Mine Trail,6759.228,216.7128,3,out and back,45,11
10025376,Joshua Tree National Park Scenic Drive,163508.944,1735.836,1,point to point,19,11
10290403,California Riding and Hiking Trail,60511.184,967.74,5,point to point,26,11
10305334,Skull Rock Discovery Trail,1126.538,20.7264,1,loop,24,11
10038186,Hidden Valley Campground to Barker Dam Nature Trail,7081.096,48.768,1,loop,19,11
10234765,Eureka Peak Trail,15932.466,535.8384,5,out and back,18,11
